name,date_filed,city,state,url,count,allegations
Bob's Discount Furniture,2022-01-12,Poughkeepsie,NY,https://www.nlrb.gov/case/03-CA-288782,1,8(a)(3) Discipline
"Bob's Discount Furniture Stores, LLC",2022-02-18,Manchester,NH,https://www.nlrb.gov/case/01-CA-290879,1,8(a)(1) Interrogation (including Polling)
Boehringer Ingelheim Animal Health,2022-03-17,Saint Joseph,MO,https://www.nlrb.gov/case/14-CA-292413,2,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes] and 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
Bolana Dulles Airport,2022-03-25,Annapolis,MD,https://www.nlrb.gov/case/05-CA-293050,2,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing) and 8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting))
Bookmans,2022-04-11,Tucson,AZ,https://www.nlrb.gov/case/28-CA-293822,1,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
"Borenstein Caterers, Inc.",2022-01-07,Jamaica,NY,https://www.nlrb.gov/case/29-CA-288736,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
"Borenstein Caterers, Inc.",2022-02-02,Jamaica,NY,https://www.nlrb.gov/case/29-CA-290119,1,8(a)(5) Refusal to Furnish Information
"Borenstein Caterers, Inc.",2022-02-22,Jamaica,NA,https://www.nlrb.gov/case/29-CA-290961,2,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing) and 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
Boston Medical Center,2022-03-21,Boston,MA,https://www.nlrb.gov/case/01-CA-292611,3,"8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting)), 8(a)(1) Weingarten, and 8(a)(3) Discipline"
BOSTON MEDICAL CENTER,2022-01-07,Boston,MA,https://www.nlrb.gov/case/01-CA-288652,2,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes] and 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
Boston Musicians Association - AFM Local (TriStar Pictures),2022-03-07,Foxborough,MA,https://www.nlrb.gov/case/01-CB-291830,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
Bothell Pediatric and Hand Therapy,2022-02-22,Bothell,WA,https://www.nlrb.gov/case/19-CA-291046,4,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline), 8(a)(1) Coercive Actions (Surveillance, etc), 8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting)), and 8(a)(1) Coercive Rules"
Bouma Fire Inc. d/b/a/ Service First Fire Sprinkler,2022-02-08,Sioux Falls,SD,https://www.nlrb.gov/case/18-CA-290332,1,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
Boutchantharaj Corporation d/b/a DFW Security Protective Force,2022-02-18,Oklahoma City,OK,https://www.nlrb.gov/case/14-CA-290902,1,8(a)(3) Discipline
Boutchantharaj Corporation d/b/a DFW Security Protective Force,2022-03-09,Humble,TX,https://www.nlrb.gov/case/16-CA-292061,5,"8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing), 8(a)(4) Changes in Terms and Conditions of Employment, 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes], 8(a)(5) Refusal to Furnish Information, and 8(a)(5) Refusal to Recognize"
Boutchantharaj Corporation d/b/a DFW Security Protective Force,2022-03-25,Oklahoma City,OK,https://www.nlrb.gov/case/14-CA-292941,5,"8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing), 8(a)(5) Refusal to Furnish Information, 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.), 8(a)(1) Interrogation (including Polling), and 8(a)(1) Coercive Actions (Surveillance, etc)"
BOWLING GREEN AREA LOCAL 0453 (United States Postal Service),2022-03-16,Bowling Green,KY,https://www.nlrb.gov/case/09-CB-292518,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
Brace Integrated Services,2022-02-16,Miami Gardens,FL,https://www.nlrb.gov/case/12-CA-290767,5,"8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting)), 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.), 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing), 8(a)(3) Changes in Terms and Conditions of Employment, and 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]"
"Branch 3126, National Association of Letter Carriers (NALC), AFL-CIO (United States Postal Service)",2022-01-18,Farmington Hills,MI,https://www.nlrb.gov/case/07-CB-289174,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
Branch 609 NALC (United States Postal Service),2022-03-11,Newport News,VA,https://www.nlrb.gov/case/05-CB-292122,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Branch 8184, National Association of Letter Carriers (NALC), AFL-CIO (United States Postal Service)",2022-03-23,Westland,MI,https://www.nlrb.gov/case/07-CB-292953,2,"8(b)(1)(A) Coercion, incl'g Statements and Violence and 8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
Brattleboro Food Co-op,2022-03-25,Brattleboro,VT,https://www.nlrb.gov/case/03-CA-292948,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
BRENTWOOD ORIGINALS,2022-02-16,Youngstown,OH,https://www.nlrb.gov/case/08-CA-290849,3,"8(a)(3) Changes in Terms and Conditions of Employment, 8(a)(1) Weingarten, and 8(a)(3) Discipline"
Bria River Oaks,2022-03-24,Burnham,IL,https://www.nlrb.gov/case/13-CA-292883,1,8(a)(5) Refusal to Furnish Information
Bricklayers and Allied Craftworkers (BAC) Local Union 1 (No Employer),2022-02-02,Tukwila,WA,https://www.nlrb.gov/case/19-CB-289985,3,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access, 8(b)(1)(A) Hiring Halls, and 8(b)(2) Hiring Hall Related"
Bridgestone,2022-02-07,La Vergne,TN,https://www.nlrb.gov/case/10-CA-290158,2,"8(a)(1) Interrogation (including Polling) and 8(a)(1) Coercive Actions (Surveillance, etc)"
Bridgestone,2022-02-11,La Vergne,TN,https://www.nlrb.gov/case/10-CA-290422,3,"8(a)(3) Discipline, 8(a)(1) Interrogation (including Polling), and 8(a)(1) Weingarten"
Bridgestone,2022-04-07,La Vergne,TN,https://www.nlrb.gov/case/10-CA-293710,2,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes] and 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
Bridgestone Americas,2022-02-01,La Vergne,TN,https://www.nlrb.gov/case/10-CA-289833,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
Bridgestone Americas,2022-02-21,La Vergne,TN,https://www.nlrb.gov/case/10-CA-290954,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
Bridgestone Americas,2022-02-22,La Vergne,TN,https://www.nlrb.gov/case/10-CA-290992,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
Bridgestone Americas,2022-03-09,La Vergne,TN,https://www.nlrb.gov/case/10-CA-291867,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
Bridgestone Americas Tire Operation,2022-02-21,La Vergne,TN,https://www.nlrb.gov/case/10-CA-290934,2,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing) and 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
"Bridgewater Interiors, Adient",2022-02-04,Warren,MI,https://www.nlrb.gov/case/07-CA-290068,1,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
BRIGHAM & WOMEN'S HOSPITAL,2022-02-01,Boston,MA,https://www.nlrb.gov/case/01-CA-289902,3,"8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes], 8(a)(1) Coercive Rules, and 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)"
Brightwire Networks,2022-02-23,Olympia,WA,https://www.nlrb.gov/case/19-CA-291189,2,"8(a)(1) Coercive Actions (Surveillance, etc) and 8(a)(1) Coercive Rules"
"Bristol Health EMS, LLC",2022-03-02,Bristol,CT,https://www.nlrb.gov/case/01-CA-291522,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
Brius - Burlingame Skilled Nursing,2022-02-18,Burlingame,CA,https://www.nlrb.gov/case/20-CA-290938,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
"Brock Services, LLC",2022-01-27,Lima,OH,https://www.nlrb.gov/case/08-CA-289673,5,"8(a)(3) Changes in Terms and Conditions of Employment, 8(a)(1) Coercive Actions (Surveillance, etc), 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline), 8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting)), and 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)"
Bronx Global Learning Institute for Girls - The Shirley Rodriguez-Remenski School,2022-01-11,Bronx,NY,https://www.nlrb.gov/case/02-CA-288845,2,8(a)(5) Refusal to Furnish Information and 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
Bronx Global Learning Institute for Girls - The Shirley Rodriguez-Remenski School,2022-01-19,Bronx,NY,https://www.nlrb.gov/case/02-CA-289099,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
Bronx Global Learning Institute for Girls - The Shirley Rodriguez-Remenski School,2022-01-19,Bronx,NY,https://www.nlrb.gov/case/02-CA-289141,1,8(a)(5) Refusal to Furnish Information
Bronxcare Health System,2022-02-24,Bronx,NY,https://www.nlrb.gov/case/02-CA-291323,1,8(a)(5) Refusal to Furnish Information
Brookdale Echelon Lake,2022-02-25,Voorhees,NJ,https://www.nlrb.gov/case/04-CA-291258,3,"8(a)(1) Interrogation (including Polling), 8(a)(3) Changes in Terms and Conditions of Employment, and 8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting))"
Brookhaven Center for Rehabilitation and Healthcare,2022-02-22,East Orange,NJ,https://www.nlrb.gov/case/22-CA-290946,2,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes] and 8(a)(3) Changes in Terms and Conditions of Employment
BROOKS PLUMBING PRO,2022-01-28,Trotwood,OH,https://www.nlrb.gov/case/09-CA-289713,4,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.), 8(a)(1) Coercive Actions (Surveillance, etc), 8(a)(1) Interrogation (including Polling), and 8(a)(3) Changes in Terms and Conditions of Employment"
BROOKS PLUMBING PRO,2022-02-14,Trotwood,OH,https://www.nlrb.gov/case/09-CA-290522,3,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.), 8(a)(1) Interrogation (including Polling), and 8(a)(3) Changes in Terms and Conditions of Employment"
BROOKS PLUMBING PRO,2022-02-25,Trotwood,OH,https://www.nlrb.gov/case/09-CA-291327,2,8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting)) and 8(a)(1) Coercive Rules
"Broughton Hospitality Group, Inc. (Sportsmen's Lodge Hotel)",2022-02-22,Studio City,CA,https://www.nlrb.gov/case/31-CA-291094,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
Brown University,2022-02-07,Providence,RI,https://www.nlrb.gov/case/01-CA-290179,1,8(a)(5) Refusal to Furnish Information
Brown University,2022-04-01,Providence,RI,https://www.nlrb.gov/case/01-CA-293345,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
"Browning-Ferris Industries of California, Inc. (Ox Mountain Landfill)",2022-01-21,Half Moon Bay,CA,https://www.nlrb.gov/case/20-CA-289269,1,8(a)(5) Refusal to Furnish Information
BRYANT PARK CORPORATION,2022-04-01,Manhattan,NY,https://www.nlrb.gov/case/02-CA-293418,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
BUFFALO TRACE DISTILLERY,2022-01-28,Frankfort,KY,https://www.nlrb.gov/case/09-CA-289683,2,8(a)(3) Discipline and 8(a)(3) Changes in Terms and Conditions of Employment
Builderz Warehouse LLC,2022-03-28,Phoenix,AZ,https://www.nlrb.gov/case/28-CA-293128,1,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
"Bulkmatic, LLC",2022-01-11,Jacksonville,FL,https://www.nlrb.gov/case/12-CA-288860,1,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
Bump Boxes,2022-04-08,Peoria,IL,https://www.nlrb.gov/case/25-CA-293740,2,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline) and 8(a)(1) Discharge of supervisor (Parker-Robb Chevrolet)"
Burlingame Skilled Nursing,2022-02-24,Burlingame,CA,https://www.nlrb.gov/case/20-CA-291338,2,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing) and 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
Burlingame Skilled Nursing,2022-03-23,Burlingame,CA,https://www.nlrb.gov/case/20-CA-292838,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
"Butcher & Butcher Construction Co., Inc.",2022-03-10,Harbor Springs,MI,https://www.nlrb.gov/case/07-CA-292002,2,"8(a)(1) Coercive Rules and 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
Butler Hospital,2022-02-08,Providence,RI,https://www.nlrb.gov/case/01-CA-290247,2,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing) and 8(a)(5) Refusal to Furnish Information
Buzzfeed Inc.,2022-03-25,Manhattan,NY,https://www.nlrb.gov/case/02-CA-293432,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
By Your Side LLC,2022-04-13,Morton Grove,IL,https://www.nlrb.gov/case/13-CA-293945,1,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
"C&M Service, Inc.",2022-02-16,St. Louis,MO,https://www.nlrb.gov/case/14-CA-290771,1,8(a)(5) Refusal to Furnish Information
C2G,2022-03-04,Goose Creek,SC,https://www.nlrb.gov/case/10-CA-291674,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
CABELL HUNTINGTON HOSPITAL,2022-01-25,Huntington,WV,https://www.nlrb.gov/case/09-CA-289488,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
CABELL HUNTINGTON HOSPITAL,2022-01-31,Huntington,WV,https://www.nlrb.gov/case/09-CA-289892,1,8(a)(5) Refusal to Recognize
CABELL HUNTINGTON HOSPITAL,2022-03-14,Huntington,WV,https://www.nlrb.gov/case/09-CA-292372,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
Cable Craft,2022-04-11,Bolivar,OH,https://www.nlrb.gov/case/08-CA-294001,1,8(a)(3) Discipline
"Cadman Materials, Inc.",2022-01-31,Redmond,WA,https://www.nlrb.gov/case/19-CA-289729,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
"Cadman Materials, Inc.",2022-02-01,Redmond,WA,https://www.nlrb.gov/case/19-CA-289901,2,"8(a)(1) Coercive Actions (Surveillance, etc) and 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)"
"Cadman Materials, Inc.",2022-02-10,Redmond,WA,https://www.nlrb.gov/case/19-CA-290409,3,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.), 8(a)(1) Interrogation (including Polling), and 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)"
"Cadman Materials, Inc.",2022-02-10,Redmond,WA,https://www.nlrb.gov/case/19-CA-290473,1,8(a)(5) Refusal to Furnish Information
Cadman Seattle,2022-04-12,Redmond,WA,https://www.nlrb.gov/case/19-CA-293889,2,8(a)(3) Changes in Terms and Conditions of Employment and 8(a)(3) Refusal to Reinstate E'ee/Striker (e.g. Laidlaw)
Caesars Entertainment Corp. d/b/a Caesars Palace,2022-04-11,Las Vegas,NV,https://www.nlrb.gov/case/28-CA-294039,3,"8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes], 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline), and 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)"
Caesars Entertainment Corp. d/b/a Caesars Palace,2022-04-11,Las Vegas,NV,https://www.nlrb.gov/case/28-CA-294050,4,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline), 8(a)(2) Assistance, 8(a)(3) Changes in Terms and Conditions of Employment, and 8(a)(4) Changes in Terms and Conditions of Employment"
Caesars Entertainment Corporation d/b/a Flamingo Las Vegas,2022-01-31,Las Vegas,NV,https://www.nlrb.gov/case/28-CA-290081,3,"8(a)(3) Discipline, 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline), and 8(a)(1) Weingarten"
Cafe Americano,2022-03-17,Las Vegas,NV,https://www.nlrb.gov/case/28-CA-292491,2,"8(a)(3) Discipline and 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
CALIFORNIA COLLEGE OF THE ARTS,2022-02-04,Oakland,CA,https://www.nlrb.gov/case/32-CA-290197,1,8(a)(1) Interrogation (including Polling)
CALIFORNIA COLLEGE OF THE ARTS,2022-02-08,Oakland,CA,https://www.nlrb.gov/case/32-CA-290276,1,8(a)(1) Interrogation (including Polling)
CALIFORNIA COLLEGE OF THE ARTS,2022-02-08,Oakland,CA,https://www.nlrb.gov/case/32-CA-290300,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
"California Ironworkers, Local 433 (United Riggers and Erectors)",2022-03-25,Corona,CA,https://www.nlrb.gov/case/21-CB-293023,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
California Nurses Association (Methodist Hospital of Southern California),2022-01-28,Arcadia,CA,https://www.nlrb.gov/case/21-CB-289775,2,8(b)(3) Refusal to Furnish Information and 8(b)(3) Repudiation/Modification of Contract
California School Employee Association,2022-04-08,Sacramento,CA,https://www.nlrb.gov/case/20-CA-293752,2,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline) and 8(a)(1) Coercive Rules"
California Teachers Association,2022-01-31,Burlingame,CA,https://www.nlrb.gov/case/20-CA-289782,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
"California Waste Solutions of San Jose, CA, Inc.",2022-01-19,San Jose,CA,https://www.nlrb.gov/case/32-CA-289169,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
California Water Service Company,2022-04-01,Visalia,CA,https://www.nlrb.gov/case/31-CA-293605,2,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes] and 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
CalPortland d/b/a Glacier NW,2022-02-07,Seattle,WA,https://www.nlrb.gov/case/19-CA-290227,1,"8(a)(1) Coercive Actions (Surveillance, etc)"
Camp Bow Wow,2022-01-12,Newark,DE,https://www.nlrb.gov/case/04-CA-288802,1,8(a)(1) Coercive Rules
Cancer Specialist of North Florida,2022-03-15,Jacksonville,FL,https://www.nlrb.gov/case/12-CA-292298,1,8(a)(1) Coercive Rules
Canidae LLC,2022-04-08,Parker,CO,https://www.nlrb.gov/case/27-CA-293745,1,8(a)(1) Lawsuits
Canine Connection,2022-02-17,New Orleans,LA,https://www.nlrb.gov/case/15-CA-290761,1,8(a)(1) Coercive Rules
CannaCruz,2022-03-07,Santa Cruz,CA,https://www.nlrb.gov/case/32-CA-291904,1,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
"Cannaseur's Choice, LLC",2022-02-08,Renton,NA,https://www.nlrb.gov/case/19-CA-290275,2,"8(a)(1) Coercive Actions (Surveillance, etc) and 8(a)(3) Changes in Terms and Conditions of Employment"
"Canteen, A Division of Compass Group, USA, Inc.",2022-03-21,Melville,NY,https://www.nlrb.gov/case/29-CA-292829,1,8(a)(5) Failure to Sign Agreement
Canter's Bakery,2022-02-04,Los Angeles,CA,https://www.nlrb.gov/case/31-CA-290163,1,8(a)(5) Refusal to Furnish Information
Canton Animal Hospital,2022-02-14,Canton,MI,https://www.nlrb.gov/case/07-CA-290600,2,"8(a)(1) Coercive Rules and 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
